code|name|active
50335429|Pera merton pride orgánicas secas|TRUE
50335430|Pera mauntain bartlette orgánicas secas|TRUE
50335431|Pera oliver de serrers orgánicas secas|TRUE
50335432|Pera onward orgánicas secas|TRUE
50335433|Pera packham´s triumph orgánicas secas|TRUE
50335434|Pera paraíso orgánicas secas|TRUE
50335435|Pera passe crassane orgánicas secas|TRUE
50335436|Pera perry orgánicas secas|TRUE
50335437|Pera bartlette rojo orgánicas secas|TRUE
50335438|Pera dánjou  rojo orgánicas secas|TRUE
50335439|Pera rocha orgánicas secas|TRUE
50335440|Pera rosey rojo orgánicas secas|TRUE
50335441|Pera rosy roja orgánicas secas|TRUE
50335442|Pera majestuosa royal orgánicas secas|TRUE
50335443|Pera ruby rojo orgánicas secas|TRUE
50335444|Pera santa maria orgánicas secas|TRUE
50335445|Pera seckel orgánicas secas|TRUE
50335446|Pera sensación orgánicas secas|TRUE
50335447|Pera crimson estrella orgánicas secas|TRUE
50335448|Pera crimson stark orgánicas secas|TRUE
50335449|Pera bartlette de verano orgánicas secas|TRUE
50335450|Pera verano dorado orgánicas secas|TRUE
50335451|Pera sol dorado orgánicas secas|TRUE
50335452|Pera sunprite orgánicas secas|TRUE
50335453|Pera taylors dorado orgánicas secas|TRUE
50335454|Pera taylors rojo orgánicas secas|TRUE
50335455|Pera tientsin orgánicas secas|TRUE
50335456|Pera tosca orgánicas secas|TRUE
50335457|Pera warden  orgánicas secas|TRUE
50335458|Pera williams bon chretien orgánicas secas|TRUE
50335459|Pera williams orgánicas secas|TRUE
50335460|Pera nelis de invierno orgánicas secas|TRUE
50335500|Caquis orgánicos secos|FALSE
50335501|Caqui americano orgánicas secas|TRUE
50335502|Caqui sapote negro orgánicas secas|TRUE
50335503|Caqui chapote / negro orgánicas secas|TRUE
50335504|Caqui dátale ciruela orgánicas secas|TRUE
50335505|Caqui fuyu orgánicas secas|TRUE
50335506|Caqui gigante fuyu orgánicas secas|TRUE
50335507|Caqui hachiya orgánicas secas|TRUE
50335508|Caqui mantequilla / mabolo orgánicas secas|TRUE
50335509|Caqui príncipe ito orgánicas secas|TRUE
50335510|Caqui brillante royal orgánicas secas|TRUE
50335511|Caqui sharon orgánicas secas|TRUE
50335512|Caqui triumph orgánicas secas|TRUE
50335600|Piñas orgánicas secas|FALSE
50335601|Piña chirimoya orgánicas secas|TRUE
50335602|Piña dorada orgánicas secas|TRUE
50335603|Piña hilo orgánicas secas|TRUE
50335604|Piña kona sugarloaf orgánicas secas|TRUE
50335605|Piña reina natal orgánicas secas|TRUE
50335606|Piña pernabuco orgánicas secas|TRUE
50335607|Piña español rojo orgánicas secas|TRUE
50335608|Piña cayen suave orgánicas secas|TRUE
50335609|Piña sugarloaf orgánicas secas|TRUE
50335610|Piña variegated orgánicas secas|TRUE
50335700|Ciruelos Damascos orgánicos secos|FALSE
50335701|Ciruelo / damasco negro kat orgánico seco|TRUE
50335702|Ciruelo / damasco gusto azul orgánico seco|TRUE
50335703|Ciruelo / damasco corazón de crimson orgánico seco|TRUE
50335704|Ciruelo / damasco dapply dandy orgánico seco|TRUE
50335705|Ciruelo / damasco dapple fuego orgánico seco|TRUE
50335706|Ciruelo / damasco  dapple temprano orgánico seco|TRUE
50335707|Ciruelo / damasco  caída de sabor orgánico seco|TRUE
50335708|Ciruelo / damasco sabor de oro orgánico seco|TRUE
50335709|Ciruelo / damasco sabor granada orgánico seco|TRUE
50335710|Ciruelo / damasco sabor de corazón orgánico seco|TRUE
50335711|Ciruelo / damasco joya de sabor orgánico seco|TRUE
50335712|Ciruelo / damasco sabor de rey orgánico seco|TRUE
50335713|Ciruelo / damasco sabor de reina orgánico seco|TRUE
50335714|Ciruelo / damasco sabor supremo orgánico seco|TRUE
50335715|Ciruelo / damasco sabor premio orgánico seco|TRUE
50335716|Ciruelo / damasco saborella orgánico seco|TRUE
50335717|Ciruelo / damasco saborrico orgánico seco|TRUE
50335718|Ciruelo / damasco  sabor rosa orgánico seco|TRUE
50335719|Ciruelo / damasco orgullo geo orgánico seco|TRUE
50335720|Ciruelo / damasco kat rojo orgánico seco|TRUE
50335721|Ciruelo / damasco premio royal orgánico seco|TRUE
50335722|Ciruelo / damasco rosa sierra orgánico seco|TRUE
50335723|Ciruelo / damasco geisha dulce orgánico seco|TRUE
50335800|Ciruelas orgánicas secas|FALSE
50335801|Ciruela joya amber orgánicas secas|TRUE
50335802|Ciruela angeleno orgánicas secas|TRUE
50335803|Ciruela aurora orgánicas secas|TRUE
50335804|Ciruela otoño bonito orgánicas secas|TRUE
50335805|Ciruela gigante de otoño orgánicas secas|TRUE
50335806|Ciruela orgullo de otoño orgánicas secas|TRUE
50335807|Ciruela rosa de otoño orgánicas secas|TRUE
50335808|Ciruela playero orgánicas secas|TRUE
50335809|Ciruela betty anne orgánicas secas|TRUE
50335810|Ciruela belleza negra orgánicas secas|TRUE
50335811|Ciruela bullase negra orgánicas secas|TRUE
50335812|Ciruela diamante negro orgánicas secas|TRUE
50335813|Ciruela gigante negro orgánicas secas|TRUE
50335814|Ciruela hielo negro orgánicas secas|TRUE
50335815|Ciruela esplendor negro orgánicas secas|TRUE
50335816|Ciruela ámbar negro orgánicas secas|TRUE
50335817|Ciruela purpura orgánicas secas|TRUE
50335818|Ciruela  carsbad orgánicas secas|TRUE
50335819|Ciruela casselman orgánicas secas|TRUE
50335820|Ciruela catalina orgánicas secas|TRUE
50335821|Ciruela damson orgánicas secas|TRUE
50335822|Ciruela dolly orgánicas secas|TRUE
50335823|Ciruela earlireina orgánicas secas|TRUE
50335824|Ciruela rosa early orgánicas secas|TRUE
50335825|Ciruela ébano mayo orgánicas secas|TRUE
50335826|Ciruela ébano orgánicas secas|TRUE
50335827|Ciruela corazón de elefante orgánicas secas|TRUE
50335828|Ciruela belleza de esmeralda orgánicas secas|TRUE
50335829|Ciruela emperatriz orgánicas secas|TRUE
50335830|Ciruela libertad orgánicas secas|TRUE
50335831|Ciruela friar orgánicas secas|TRUE
50335832|Ciruela rojo gar orgánicas secas|TRUE
50335833|Ciruela gobernador orgánicas secas|TRUE
50335834|Ciruela rosa grande orgánicas secas|TRUE
50335835|Ciruela green gage orgánicas secas|TRUE
50335836|Ciruela greengage orgánicas secas|TRUE
50335837|Ciruela hiromi orgánicas secas|TRUE
50335838|Ciruela hiromi rojo orgánicas secas|TRUE
50335839|Ciruela vacacion orgánicas secas|TRUE
50335840|Ciruela howard sol orgánicas secas|TRUE
50335841|Ciruela tipo interspecific orgánicas secas|TRUE
50335842|Ciruela jamaico orgánicas secas|TRUE
50335843|Ciruela joanna rojo orgánicas secas|TRUE
50335844|Ciruela kelsey orgánicas secas|TRUE
50335845|Ciruela jaime rey orgánicas secas|TRUE
50335846|Ciruela laroda orgánicas secas|TRUE
50335847|Ciruela rosa tarde orgánicas secas|TRUE
50335848|Ciruela rosa linda orgánicas secas|TRUE
50335849|Ciruela estrella solitaria orgánicas secas|TRUE
50335850|Ciruela mariposa orgánicas secas|TRUE
50335851|Ciruela mercado negro orgánicas secas|TRUE
50335852|Ciruela mercado rojo orgánicas secas|TRUE
50335853|Ciruela maribel orgánicas secas|TRUE
50335854|Ciruelas sol de octubre orgánicas secas|TRUE
50335855|Ciruela owen t orgánicas secas|TRUE
50335856|Ciruela perdrigon orgánicas secas|TRUE
50335857|Ciruela placer rosado orgánicas secas|TRUE
50335858|Ciruela  presidente orgánicas secas|TRUE
50335859|Ciruela hora prima orgánicas secas|TRUE
50335860|Ciruela majestad purpura orgánicas secas|TRUE
50335861|Ciruela reina rosa orgánicas secas|TRUE
50335862|Ciruela quetsch orgánicas secas|TRUE
50335863|Ciruela belleza roja orgánicas secas|TRUE
50335864|Ciruela camino rojo orgánicas secas|TRUE
50335865|Ciruela ram rojo orgánicas secas|TRUE
50335866|Ciruela rosa roja orgánicas secas|TRUE
50335867|Ciruela rojo rico orgánicas secas|TRUE
50335868|Ciruela romaro orgánicas secas|TRUE
50335869|Ciruela diamante rojo orgánicas secas|TRUE
50335870|Ciruela rojo royal orgánicas secas|TRUE
50335871|Ciruela royal zee orgánicas secas|TRUE
50335872|Ciruela roysum orgánicas secas|TRUE
50335873|Ciruela santa rosa orgánicas secas|TRUE
50335874|Ciruela zafiro orgánicas secas|TRUE
50335875|Ciruela sloe orgánicas secas|TRUE
50335876|Ciruela sta catherine orgánicas secas|TRUE
50335877|Ciruela bullase blanco orgánicas secas|TRUE
50335900|Granadas orgánicas secas|FALSE
50335901|Granada foothhill orgánicas secas|TRUE
50335902|Granada, granada orgánicas secas|TRUE
50335903|Granada rojo feliz orgánicas secas|TRUE
50335904|Granada nana orgánicas secas|TRUE
50335905|Granada rojo de pat orgánicas secas|TRUE
50335906|Granada pinkhan orgánic|TRUE
50335907|Granada terciopelo morado orgánicas secas|TRUE
50335908|Granada grandioso orgánicas secas|TRUE
50336000|Pomelos orgánicos secos|FALSE
50336001|Pomelo chandler orgánico seco|TRUE
50336002|Pomelo hirado butan orgánico seco|TRUE
50336003|Pomelo liang ping yau orgánico seco|TRUE
50336004|Pomelo panda wangi orgánico seco|TRUE
50336005|Pomelo rosado orgánico seco|TRUE
50336006|Pomelo shaddock rojo orgánico seco|TRUE
50336007|Pomelo siamese dulce orgánico seco|TRUE
50336008|Pomelo waingwright orgánico seco|TRUE
50336100|Membrillos orgánicos secos|FALSE
50336101|Membrillo campeón orgánico seco|TRUE
50336102|Membrillo piña orgánico seco|TRUE
50336103|Membrillo smyma orgánico seco|TRUE
50336200|Frambuesas orgánicas secas|FALSE
50336201|Frambuesa americana roja orgánicas secas|TRUE
50336202|Frambuesa bailey reinasland orgánicas secas|TRUE
50336203|Frambuesa negra orgánicas secas|TRUE
50336204|Frambuesa oscura orgánicas secas|TRUE
50336205|Frambuesa deliciosa orgánicas secas|TRUE
50336206|Frambuesa enano focke orgánicas secas|TRUE
50336207|Frambuesa focke hojagris orgánicas secas|TRUE
50336208|Frambuesa focke fresa orgánicas secas|TRUE
50336209|Frambuesa  focke amarillo himalaya orgánicas secas|TRUE
50336210|Frambuesa dorado orgánic|TRUE
50336211|Frambuesa gris nuevo mexico orgánicas secas|TRUE
50336212|Frambuesa jepson blancobark orgánicas secas|TRUE
50336213|Frambuesa kellogs san diego orgánicas secas|TRUE
50336214|Frambuesa leucodemis blancobark orgánicas secas|TRUE
50336215|Frambuesa munz cuyamaca orgánicas secas|TRUE
50336216|Frambuesa peck bartons orgánicas secas|TRUE
50336217|Frambuesa flor morada orgánicas secas|TRUE
50336218|Frambuesa roadside orgánicas secas|TRUE
50336219|Frambuesa san diego orgánicas secas|TRUE
50336220|Frambuesa nieve orgánicas secas|TRUE
50336221|Frambuesa pico de nieve orgánicas secas|TRUE
50336222|Frambuesa hoja de fresa orgánicas secas|TRUE
50336223|Frambuesa cultivo dulce orgánicas secas|TRUE
50336224|Frambuesa tor y gris blancobark orgánicas secas|TRUE
50336225|Frambuesa caribe orgánicas secas|TRUE
50336226|Frambuesa blancobark orgánicas secas|TRUE
50336227|Frambuesa vino orgánicas secas|TRUE
50336228|Frambuesa himalaya amarillo orgánicas secas|TRUE
50336229|Frambuesa yu-shan orgánicas secas|TRUE
50336300|Ruibarbos orgánicos secos|FALSE
50336301|Ruibarbo crimson rojo orgánico seco|TRUE
50336302|Ruibarbo champagne temprana orgánico seco|TRUE
50336303|Ruibarbo glasrey perpetual  orgánico seco|TRUE
50336304|Ruibarbo sutton orgánico seco|TRUE
50336305|Ruibarbo timperley temprano orgánico seco|TRUE
50336306|Ruibarbo valentina orgánico seco|TRUE
50336307|Ruibarbo victoria orgánico seco|TRUE
50336308|Ruibarbo zwolle de cemilla orgánico seco|TRUE
50336309|Ruibarbo macdonald orgánico seco|TRUE
50336310|Ruibarbo tilden orgánico seco|TRUE
50336400|Escaramujos orgánicos secos|FALSE
50336401|Escaramujo rosa brier orgánico seco|TRUE
50336402|Escaramujo rosa elegante orgánico seco|TRUE
50336403|Escaramujo rosa rugosa orgánico seco|TRUE
50336404|Escaramujo rosa burnet o scotch orgánico seco|TRUE
50336500|Sapotes orgánicos secos|FALSE
50336501|Sapote blanco orgánico seco|TRUE
50336502|Sapote negro orgánico seco|TRUE
50336600|Bayas saskatoon orgánicas secas|FALSE
50336601|Baya mielmadera saskatoon orgánicas secas|TRUE
50336602|Baya northline saskatoon orgánicas secas|TRUE
50336603|Baya saskatoon ahumado orgánicas secas|TRUE
50336604|Baya saskatoon thiessen orgánicas secas|TRUE
50336700|Fresas orgánicas secas|FALSE
50336701|Fresa chandler orgánicas secas|TRUE
50336702|Fresa rumbo junio orgánicas secas|TRUE
50336703|Fresa rumbo siempre orgánicas secas|TRUE
50336800|Manzanas dulces orgánicas seca|FALSE
50336801|Manzana kampong malve dulce orgánicas secas|TRUE
50336802|Manzana dulce sin pepa orgánicas secas|TRUE
50336803|Manzana dulce thai lessand orgánicas secas|TRUE
50336900|Tamarillos orgánicos secos|FALSE
50336901|Tamarindo amberlea dorado orgánico seco|TRUE
50336902|Tamarindo calvo dorado orgánico seco|TRUE
50336903|Tamarindo mina de oro orgánico seco|TRUE
50336904|Tamarindo oratia rojo orgánico seco|TRUE
50336905|Tamarindo beau rojo orgánico seco|TRUE
50336906|Tamarindo delicia roja orgánico seco|TRUE
50337000|Frutas Nominant orgánicas secas|FALSE
50337001|Cupania orgánicas secas|TRUE
50337002|Babaco orgánico seco|TRUE
50337003|Banana flor orgánicas secas|TRUE
50337004|Baobab orgánicas secas|TRUE
50337005|Naranja agria orgánicas secas|TRUE
50337006|Canistel orgánicas secas|TRUE
50337007|Baya nublosa orgánicas secas|TRUE
50337008|Coco orgánico seco|TRUE
50337009|Baya drew orgánicas secas|TRUE
50337010|Durian orgánicas secas|TRUE
50337011|Baya elder orgánicas secas|TRUE
50337012|Feijoa orgánicas secas|TRUE
50337013|Mora orgánicas secas|TRUE
50337014|Cretaegus orgánicas secas|TRUE
50337015|Baya miel orgánicas secas|TRUE
50337016|Jaca orgánicas secas|TRUE
50337017|Jambolan orgánicas secas|TRUE
50337018|Jujube orgánicas secas|TRUE
50337019|Liches orgánico secos secos|TRUE
50337020|Mangostinos orgánico secos secos|TRUE
50337021|Medlar orgánicas secas|TRUE
50337022|Mombines orgánicas secas|TRUE
50337023|Monstera orgánicas secas|TRUE
50337024|Pepinos orgánico seco|TRUE
50337025|Platono orgánico seco|TRUE
50337026|Peras en escabeche orgánicas secas|TRUE
50337027|Mamonsillo orgánico seco|TRUE
50337028|Rambután orgánico seco|TRUE
50337029|Manzana rosa orgánicas secas|TRUE
50337030|Rosele orgánicas secas|TRUE
50337031|Baya rowan orgánicas secas|TRUE
50337032|Baya buckhom de mar orgánicas secas|TRUE
50337033|Baya plata orgánicas secas|TRUE
50337034|Baya sorbete orgánico seco|TRUE
50337035|Wanabana orgánicas secas|TRUE
50337036|Manzana estrella orgánicas secas|TRUE
50337037|Tamarindo orgánico seco|TRUE
50337100|Aronias orgánicas secas|FALSE
50337101|Aronia magia de otoño orgánicas secas|TRUE
50337102|Aronia brillantísima orgánicas secas|TRUE
50337103|Aronia nero orgánicas secas|TRUE
50337104|Aronia viquingo orgánicas secas|TRUE
50337200|Aceitunas orgánicas secas|FALSE
50337201|Aceitunas agrinion orgánicas secas|TRUE
50337202|Aceitunas aleppo orgánicas secas|TRUE
50337203|Aceitunas  alfonso orgánicas secas|TRUE
50337204|Aceitunas  amfisa orgánicas secas|TRUE
50337205|Aceitunas  arauco orgánicas secas|TRUE
50337206|Aceitunas  arbequina orgánicas secas|TRUE
50337207|Aceitunas  atlanta orgánicas secas|TRUE
50337208|Aceitunas  cerignola orgánicas secas|TRUE
50337209|Aceitunas  cracked provencal orgánicas secas|TRUE
50337210|Aceitunas  empeltre orgánicas secas|TRUE
50337211|Aceitunas gaeta  orgánicas secas|TRUE
50337212|Aceitunas hondroelia orgánicas secas|TRUE
50337213|Aceitunas kalamata orgánicas secas|TRUE
50337214|Aceitunas kura orgánicas secas|TRUE
50337215|Aceitunas ligurian orgánicas secas|TRUE
50337216|Aceitunas lucque orgánicas secas|TRUE
50337217|Aceitunas lugano orgánicas secas|TRUE
50337218|Aceitunas manzanilla orgánicas secas|TRUE
50337219|Aceitunas marche orgánicas secas|TRUE
50337220|Aceitunas misión orgánicas secas|TRUE
50337221|Aceitunas nafplion verde orgánicas secas|TRUE
50337222|Aceitunas nicoise orgánicas secas|TRUE
50337223|Aceitunas nyons orgánicas secas|TRUE
50337224|Aceitunas picholine orgánicas secas|TRUE
50337225|Aceitunas ponentine orgánicas secas|TRUE
50337226|Aceitunas royal orgánicas secas|TRUE
50337227|Aceitunas seracena orgánicas secas|TRUE
50337228|Aceitunas sevillano orgánicas secas|TRUE
50337229|Aceitunas sicilian orgánicas secas|TRUE
50337230|Aceitunas toscanelle orgánicas secas|TRUE
50341500|Manzanas congeladas|FALSE
50341501|Manzanas akane congeladas|TRUE
50341502|Manzana ambrosia congelada|TRUE
50341503|Manzanas api congeladas|TRUE
50341504|Manzanas baldwin congeladas|TRUE
50341505|Manzanas braebum congeladas|TRUE
50341506|Manzanas bramley congeladas|TRUE
50341507|Manzana joven bramley congelado|TRUE
50341508|Manzana calville blanche d’hiver congelado|TRUE
50341509|Manzana cameo congeladas|TRUE
50341510|Manzana charles ross congeladas|TRUE
50341511|Manzana codlin congeladas|TRUE
50341512|Manzana cortland congeladas|TRUE
50341513|Manzana costard congeladas|TRUE
50341514|Manzana court pendu plat congeladas|TRUE
50341515|Manzana  cox´s orange pippin congeladas|TRUE
50341516|Manzana crab congeladas|TRUE
50341517|Manzana crispin congeladas|TRUE
50341518|Manzana deliciosa congeladas|TRUE
50341519|Manzana duquesa congeladas|TRUE
50341520|Manzana earligold congeladas|TRUE
50341521|Manzana early mcintosh congeladas|TRUE
50341522|Manzana elstar congeladas|TRUE
50341523|Manzana empire congeladas|TRUE
50341524|Manzana flower of kent congeladas|TRUE
50341525|Manzana fiji congeladas|TRUE
50341526|Manzana gala congeladas|TRUE
50341527|Manzana gascoyne´s scarlet congeladas|TRUE
50341528|Manzana gillyflower congeladas|TRUE
50341529|Manzana ginger gold congeladas|TRUE
50341530|Manzana gladstone congeladas|TRUE
50341531|Manzana gloster congeladas|TRUE
50341532|Manzana gold supreme congeladas|TRUE
50341533|Manzana dorado delicious congeladas|TRUE
50341534|Manzana dorado nobel congeladas|TRUE
50341535|Manzana granny smith congeladas|TRUE
50341536|Manzana gravenstain congeladas|TRUE
50341537|Manzana greening congeladas|TRUE
50341538|Manzana greensleeves congeladas|TRUE
50341539|Manzana honeycrisp congeladas|TRUE
50341540|Manzana howgate wonder congeladas|TRUE
50341541|Manzana roja ida congeladas|TRUE
50341542|Manzana james grives congeladas|TRUE
50341543|Manzana jersey mac congeladas|TRUE
50341544|Manzana jaster congeladas|TRUE
50341545|Manzana jonagold congeladas|TRUE
50341546|Manzana jonamac congeladas|TRUE
50341547|Manzana  jonathan  congeladas|TRUE
50341548|Manzana katy congeladas|TRUE
50341549|Manzana kidd´s orange rojo congeladas|TRUE
50341550|Manzana dama congeladas|TRUE
50341551|Manzana ley de roma congeladas|TRUE
50341552|Manzana laxton congeladas|TRUE
50341553|Manzana lord derby congeladas|TRUE
50341554|Manzana macoun  congeladas|TRUE
50341555|Manzana mcintosh congeladas|TRUE
50341556|Manzana mutsu congeladas|TRUE
50341557|Manzana newtown pippin congeladas|TRUE
50341558|Manzana northen spy congeladas congeladas|TRUE
50341559|Manzana orleans reinette congeladas|TRUE
50341560|Manzana ozark gold congeladas|TRUE
50341561|Manzana pacific rosa congeladas|TRUE
50341562|Manzana paula roja congeladas|TRUE
50341563|Manzana peamain congeladas|TRUE
50341564|Manzana dama rosada congeladas|TRUE
50341565|Manzana pippin congeladas|TRUE
50341566|Manzana pitmaston pineapple congeladas|TRUE
50341567|Manzana pomme dàpi congeladas|TRUE
50341568|Manzana prime dorado congeladas|TRUE
50341569|Manzana roja astrakhan congeladas|TRUE
50341570|Manzana roja boscoop congeladas|TRUE
50341571|Manzana  roja chief congeladas|TRUE
50341572|Manzana roja delicious congeladas|TRUE
50341573|Manzana roja gravenstain congeladas|TRUE
50341574|Manzana roja roma congeladas|TRUE
50341575|Manzanarojo stayman congeladas|TRUE
50341576|Manzana roja york congeladas|TRUE
50341577|Manzana reinette congeladas|TRUE
50341578|Manzana belleza de roma congeladas|TRUE
50341579|Manzana russet congeladas|TRUE
50341580|Manzana sierra belleza congeladas|TRUE
50341581|Manzana spartan congeladas|TRUE
50341582|Manzana stark crimson congeladas|TRUE
50341583|Manzana starking congeladas|TRUE
50341584|Manzana stayman congeladas|TRUE
50341585|Manzana stayman winesap congeladas|TRUE
50341586|Manzana verano rambo congeladas|TRUE
50341587|Manzana tsugaru congeladas|TRUE
50341588|Manzana veinte onzas congeladas|TRUE
50341589|Manzana tydeman rojo congeladas|TRUE
50341590|Manzana vistabella congeladas|TRUE
50341591|Manzana weatley congeladas|TRUE
50341592|Manzana blanco joanetine congeladas|TRUE
50341593|Manzana blanco transparent congeladas|TRUE
50341594|Manzana winesap congeladas|TRUE
50341595|Manzana worcester congeladas|TRUE
50341596|Manzana york imperial congeladas|TRUE
50341600|Albaricoques congelados|FALSE
50341601|Abaricoques ambercot congeladas|TRUE
50341602|Albaricoques apache congeladas|TRUE
50341603|Albaricoques brittany dorado congeladas|TRUE
50341604|Albaricoque negro congeladas|TRUE
50341605|Albaricoque blenheim congeladas|TRUE
50341606|Albaricoque bonny congeladas|TRUE
50341607|Albaricoque biluda congeladas|TRUE
50341608|Albaricoque castlebrite congeladas|TRUE
50341609|Albaricoque  clutha gold congeladas|TRUE
50341610|Albaricoque clutha sun congeladas|TRUE
50341611|Albaricoque derby royal congeladas|TRUE
50341612|Albaricoque dina congeladas|TRUE
50341613|Albaricoque earlicot congeladas|TRUE
50341614|Albaricoque earliman congeladas|TRUE
50341615|Albaricoque early bright congeladas|TRUE
50341616|Albaricoque  flaming gold congeladas|TRUE
50341617|Albaricoque frenso congeladas|TRUE
50341618|Albaricoque gold bright congeladas|TRUE
50341619|Albaricoque goldbar congeladas|TRUE
50341620|Albaricoque dorado sweet congeladas|TRUE
50341621|Albaricoque goldrich congeladas|TRUE
50341622|Albaricoque helena congeladas|TRUE
50341623|Albaricoque honeycot congeladas|TRUE
50341624|Albaricoque imperial congeladas|TRUE
50341625|Albaricoque jordanne congeladas|TRUE
50341626|Albaricoque jumbo cot congeladas|TRUE
50341627|Albaricoque kandy kot congeladas|TRUE
50341628|Albaricoque katy congeladas|TRUE
50341629|Albaricoque rey congeladas|TRUE
50341630|Albaricoque lambertin congeladas|TRUE
50341631|Albaricoque loma congeladas|TRUE
50341632|Albaricoque lulu belle congeladas|TRUE
50341633|Albaricoque modesto congeladas|TRUE
50341634|Albaricoque moorpark congeladas|TRUE
50341635|Albaricoque naranja ojo congeladas|TRUE
50341636|Albaricoque palstein congeladas|TRUE
50341637|Albaricoque patterson congeladas|TRUE
50341638|Albaricoque perfection congeladas|TRUE
50341639|Albaricoque poppy congeladas|TRUE
50341640|Albaricoque poppycot congeladas|TRUE
50341641|Albaricoque reina congeladas|TRUE
50341642|Albaricoque riland congeladas|TRUE
50341643|Albaricoque rival congeladas|TRUE
50341644|Albaricoque robada congeladas|TRUE
50341645|Albaricoque royal congeladas|TRUE
50341646|Albaricoque  royal blenheim congeladas|TRUE
50341647|Albaricoque  royal orange congeladas|TRUE
50341648|Albaricoque sundrop congeladas|TRUE
50341649|Albaricoque tilton congeladas|TRUE
50341650|Albaricoque tomcot congeladas|TRUE
50341651|Albaricoque tracy congeladas|TRUE
50341652|Albaricoque tri gem congeladas|TRUE
50341653|Albaricoque valley gold congeladas|TRUE
50341654|Albaricoque westley congeladas|TRUE
50341655|Albaricoque  york congeladas|TRUE
50341700|Bananos congelados|FALSE
50341701|Bananas manzana congeladas|TRUE
50341702|Bananas bebe congeladas|TRUE
50341703|Bananas burro congeladas|TRUE
50341704|Bananas cavendish congeladas|TRUE
50341705|Bananas dominico congeladas|TRUE
50341706|Bananas green congeladas|TRUE
50341707|Bananas gros michel congeladas|TRUE
50341708|Bananas lacatan congeladas|TRUE
50341709|Bananas dedo de dama congeladas|TRUE
50341710|Bananas manzano congeladas|TRUE
50341711|Bananas mysore congeladas|TRUE
50341712|Bananas pisang mas congeladas|TRUE
50341713|Bananas rojo congeladas|TRUE
50341714|Bananas saba congeladas|TRUE
50341715|Bananas sucrier congeladas|TRUE
50341800|Barberries congelados|FALSE
50341801|Berberís paleleaf congeladas|TRUE
50341802|Barberís chenault congeladas|TRUE
50341803|Barberís rojo congeladas|TRUE
50341804|Barberís wintergreen congeladas|TRUE
50341805|Barberís korean congeladas|TRUE
50341806|Barberís mentor congeladas|TRUE
50341807|Barberís japanese congeladas|TRUE
50341808|Barberís atropurpurea congeladas|TRUE
50341809|Barberís aurea congeladas|TRUE
50341810|Barberís bagatelle congeladas|TRUE
50341811|Barberís crimsom pygmy congeladas|TRUE
50341812|Barberís kobold congeladas|TRUE
50341813|Barberís warty congeladas|TRUE
50341814|Barberís europa congeladas|TRUE
50341900|Gayubas congeladas|FALSE
50341901|Gayuba alpine congeladas|TRUE
50341902|Gayuba roja congeladas|TRUE
50341903|Gayuba común congeladas|TRUE
50342000|Moras congeladas|FALSE
50342001|Mora apache congeladas|TRUE
50342002|Mora negro satín congeladas|TRUE
50342003|Mora congeladas|TRUE
50342004|Mora cherokee congeladas|TRUE
50342005|Mora chester congeladas|TRUE
50342006|Mora dirksen congeladas|TRUE
50342007|Bayas josta congeladas|TRUE
50342008|Bayas logan congeladas|TRUE
50342009|Bayas marion congeladas|TRUE
50342010|Mora navaho congeladas|TRUE
50342011|Bayanectar congeladas|TRUE
50342012|Mora olallie congeladas|TRUE
50342013|Bayatay congeladas|TRUE
50342014|Mora thomless hull congeladas|TRUE
50342015|Bayayoung congeladas|TRUE
50342100|Arándanos de mirto congelados|FALSE
50342101|Arandanos bog congeladas|TRUE
50342102|Arandanos enano congeladas|TRUE
50342103|Arandanos montaña congeladas|TRUE
50342104|Arandanos oval-leaved congeladas|TRUE
50342200|Agrás congeladas|FALSE
50342201|Agras bluecrop congeladas|TRUE
50342202|Agras bluetta congeladas|TRUE
50342203|Agras brigitta congeladas|TRUE
50342204|Agras chandler congeladas|TRUE
50342205|Agras duque congeladas|TRUE
50342206|Agras hardyblue congeladas|TRUE
50342207|Agras legacy congeladas|TRUE
50342208|Agras misti congeladas|TRUE
50342209|Agras nelson congeladas|TRUE
50342210|Agras northblue congeladas|TRUE
50342211|Agras northcountry congeladas|TRUE
50342212|Agras northsky congeladas|TRUE
50342213|Agras patriot congeladas|TRUE
50342214|Agras spartan congeladas|TRUE
50342215|Agras toro congeladas|TRUE
50342300|Frutas del pan congeladas|FALSE
50342301|Fruta de pan chataigne congeladas|TRUE
50342302|Fruta de pan sin pepa congeladas|TRUE
50342303|Fruta de pan corazón blanco congeladas|TRUE
50342304|Fruta de pan corazón amarillo congeladas|TRUE
50342400|Chirimoyas congeladas|FALSE
50342401|Chirimoya bays congeladas|TRUE
50342402|Chirimoya bronceada congeladas|TRUE
50342403|Chirimoya burtons congeladas|TRUE
50342404|Chirimoya burton favorite congeladas|TRUE
50342405|Chirimoya jete congeladas|TRUE
50342406|Chirimoya reretai congeladas|TRUE
50342407|Chirimoya smoothey congeladas|TRUE
50342408|Chirimoya españa congeladas|TRUE
50342409|Chirimoya blanco congeladas|TRUE
50342500|Cerezas congeladas|FALSE
50342501|Cereza amarelle congeladas|TRUE
50342502|Cereza brooks congeladas|TRUE
50342503|Cereza bigarreu congeladas|TRUE
50342504|Cereza bing congeladas|TRUE
50342505|Cereza republica negra congeladas|TRUE
50342506|Cereza negro schmidt congeladas|TRUE
50342507|Cereza negrotartarian congeladas|TRUE
